Date and time:,2022-05-10 10:22:14
Notes:
,,,,,,,,,,,,,,,,,,
Cyclic Voltammetry: CV i vs E Scan 1,,Cyclic Voltammetry: CV i vs E Scan 2,,Cyclic Voltammetry: CV i vs E Scan 3,,Cyclic Voltammetry: CV i vs E Scan 4,,Cyclic Voltammetry: CV i vs E Scan 5,,Cyclic Voltammetry: CV i vs E Scan 6,,Cyclic Voltammetry: CV i vs E Scan 7,,Cyclic Voltammetry: CV i vs E Scan 8,,Cyclic Voltammetry: CV i vs E Scan 9,,Cyclic Voltammetry: CV i vs E Scan 10
Date and time measurement:,2022-04-11 13:27:39,Date and time measurement:,2022-04-11 13:27:39,Date and time measurement:,2022-04-11 13:27:39,Date and time measurement:,2022-04-11 13:27:39,Date and time measurement:,2022-04-11 13:27:39,Date and time measurement:,2022-04-11 13:27:39,Date and time measurement:,2022-04-11 13:27:39,Date and time measurement:,2022-04-11 13:27:39,Date and time measurement:,2022-04-11 13:27:39,Date and time measurement:,2022-04-11 13:27:39,
V,µA,V,µA,V,µA,V,µA,V,µA,V,µA,V,µA,V,µA,V,µA,V,µA
0.512775,610.235,0.512775,598.934,0.512775,729.635,0.512775,855.854,0.512775,957.898,0.512775,1031.57,0.512775,1083.69,0.512775,1121.17,0.512775,1149.92,0.512775,1173.1
0.513791,607.708,0.513791,597.312,0.513791,726.917,0.513791,854.615,0.513791,959.662,0.513791,1035.38,0.513791,1088.79,0.513791,1128.22,0.513791,1157.93,0.513791,1180.96
0.514807,605.514,0.514807,594.785,0.514807,724.628,0.514807,853.137,0.514807,960.139,0.514807,1039.06,0.514807,1094.89,0.514807,1134.9,0.514807,1165.42,0.514807,1189.64
0.515822,603.034,0.515822,593.402,0.515822,721.815,0.515822,851.563,0.515822,961.284,0.515822,1042.25,0.515822,1099.61,0.515822,1141.62,0.515822,1173.19,0.515822,1197.46
0.51676,600.984,0.51676,590.875,0.51676,719.622,0.51676,849.608,0.51676,961.045,0.51676,1045.35,0.51676,1105.15,0.51676,1147.97,0.51676,1180.44,0.51676,1206.09
0.517776,598.6,0.517776,589.635,0.517776,716.713,0.517776,847.796,0.517776,961.665,0.517776,1047.78,0.517776,1109.39,0.517776,1154.4,0.517776,1187.83,0.517776,1213.58
0.518791,596.549,0.518791,587.156,0.518791,714.281,0.518791,845.507,0.518791,960.902,0.518791,1050.21,0.518791,1114.35,0.518791,1160.27,0.518791,1194.79,0.518791,1221.78
0.519729,594.261,0.519729,586.107,0.519729,711.325,0.519729,843.409,0.519729,961.093,0.519729,1052.17,0.519729,1118.16,0.519729,1166.42,0.519729,1201.99,0.519729,1229.31
0.520744,592.306,0.520744,583.58,0.520744,708.845,0.520744,840.786,0.520744,959.853,0.520744,1053.98,0.520744,1122.6,0.520744,1171.76,0.520744,1208.57,0.520744,1237.18
0.52176,590.208,0.52176,582.483,0.52176,705.65,0.52176,838.498,0.52176,959.519,0.52176,1055.17,0.52176,1125.65,0.52176,1177.43,0.52176,1215.39,0.52176,1244.48
0.522697,588.396,0.522697,580.194,0.522697,703.123,0.522697,835.684,0.522697,957.85,0.522697,1056.6,0.522697,1129.46,0.522697,1182.3,0.522697,1221.64,0.522697,1252.16
0.523713,586.488,0.523713,579.05,0.523713,699.881,0.523713,833.062,0.523713,956.992,0.523713,1057.13,0.523713,1132.13,0.523713,1187.3,0.523713,1228.03,0.523713,1258.97
0.524729,584.724,0.524729,576.856,0.524729,697.306,0.524729,829.962,0.524729,954.894,0.524729,1058.03,0.524729,1135.33,0.524729,1191.74,0.524729,1233.89,0.524729,1266.22
0.525744,583.007,0.525744,575.664,0.525744,693.968,0.525744,827.054,0.525744,953.654,0.525744,1058.13,0.525744,1137.48,0.525744,1196.32,0.525744,1239.85,0.525744,1272.85
0.526682,581.625,0.526682,573.518,0.526682,691.488,0.526682,823.573,0.526682,951.079,0.526682,1058.46,0.526682,1140.1,0.526682,1200.23,0.526682,1245.34,0.526682,1279.72
0.527698,580.146,0.527698,572.422,0.527698,688.246,0.527698,820.712,0.527698,949.506,0.527698,1058.18,0.527698,1141.77,0.527698,1204.42,0.527698,1250.96,0.527698,1286.01
0.528713,578.811,0.528713,570.371,0.528713,685.766,0.528713,817.04,0.528713,946.597,0.528713,1057.99,0.528713,1144.15,0.528713,1207.81,0.528713,1256.02,0.528713,1292.69
0.529651,577.619,0.529651,569.274,0.529651,682.714,0.529651,813.893,0.529651,944.642,0.529651,1057.08,0.529651,1145.25,0.529651,1211.62,0.529651,1261.07,0.529651,1298.65
0.530666,575.712,0.530666,566.366,0.530666,679.471,0.530666,809.219,0.530666,940.541,0.530666,1055.65,0.530666,1146.06,0.530666,1213.63,0.530666,1264.93,0.530666,1303.99
0.531682,574.71,0.531682,565.412,0.531682,676.372,0.531682,806.025,0.531682,938.014,0.531682,1054.22,0.531682,1146.77,0.531682,1216.87,0.531682,1269.46,0.531682,1309.61
0.532619,573.709,0.532619,563.171,0.532619,674.226,0.532619,802.115,0.532619,934.485,0.532619,1053.17,0.532619,1147.82,0.532619,1219.4,0.532619,1273.9,0.532619,1315.48
0.533635,572.898,0.533635,561.931,0.533635,671.079,0.533635,798.777,0.533635,931.624,0.533635,1051.12,0.533635,1147.97,0.533635,1222.21,0.533635,1277.95,0.533635,1320.63
0.534651,571.992,0.534651,559.642,0.534651,668.981,0.534651,794.914,0.534651,927.666,0.534651,1049.59,0.534651,1148.04,0.534651,1224.16,0.534651,1281.91,0.534651,1326.21
0.535588,571.468,0.535588,558.259,0.535588,665.929,0.535588,791.481,0.535588,924.471,0.535588,1047.07,0.535588,1148.16,0.535588,1226.45,0.535588,1285.63,0.535588,1331.02
0.536604,570.8,0.536604,555.827,0.536604,663.736,0.536604,787.476,0.536604,920.132,0.536604,1045.02,0.536604,1148.2,0.536604,1227.93,0.536604,1289.25,0.536604,1336.13
0.53762,570.323,0.53762,554.397,0.53762,660.589,0.53762,784.09,0.53762,916.842,0.53762,1042.06,0.53762,1147.3,0.53762,1229.74,0.53762,1292.35,0.53762,1340.61
0.538635,569.799,0.538635,551.869,0.538635,658.586,0.538635,780.085,0.538635,912.36,0.538635,1039.53,0.538635,1146.73,0.538635,1230.75,0.538635,1295.5,0.538635,1345.38
0.539573,569.513,0.539573,550.296,0.539573,655.487,0.539573,776.794,0.539573,908.783,0.539573,1036.05,0.539573,1145.34,0.539573,1231.99,0.539573,1298.12,0.539573,1349.43
0.540588,569.131,0.540588,547.721,0.540588,653.388,0.540588,772.837,0.540588,904.206,0.540588,1033.14,0.540588,1144.2,0.540588,1232.41,0.540588,1300.89,0.540588,1353.82
0.541604,569.084,0.541604,546.1,0.541604,650.241,0.541604,769.69,0.541604,900.439,0.541604,1029.19,0.541604,1142.2,0.541604,1233.08,0.541604,1303.18,0.541604,1357.49
0.542542,568.607,0.542542,543.382,0.542542,648.096,0.542542,765.636,0.542542,895.813,0.542542,1025.85,0.542542,1140.53,0.542542,1232.8,0.542542,1305.27,0.542542,1361.26
0.543557,568.702,0.543557,541.617,0.543557,644.901,0.543557,762.537,0.543557,891.76,0.543557,1021.41,0.543557,1137.95,0.543557,1232.99,0.543557,1306.94,0.543557,1364.4
0.544573,568.321,0.544573,538.947,0.544573,642.707,0.544573,758.675,0.544573,887.087,0.544573,1017.84,0.544573,1135.71,0.544573,1232.18,0.544573,1308.71,0.544573,1367.93
0.54551,568.464,0.54551,536.944,0.54551,639.56,0.54551,755.623,0.54551,883.13,0.54551,1013.12,0.54551,1132.61,0.54551,1231.94,0.54551,1309.8,0.54551,1370.7
0.546526,568.273,0.546526,534.226,0.546526,637.414,0.546526,751.713,0.546526,878.266,0.546526,1009.25,0.546526,1129.89,0.546526,1230.51,0.546526,1310.9,0.546526,1373.61
0.547542,568.511,0.547542,532.033,0.547542,634.172,0.547542,748.756,0.547542,874.26,0.547542,1004.2,0.547542,1126.27,0.547542,1229.51,0.547542,1311.33,0.547542,1375.99
0.548557,568.368,0.548557,529.267,0.548557,632.026,0.548557,744.989,0.548557,869.444,0.548557,1000.1,0.548557,1123.03,0.548557,1227.5,0.548557,1312.05,0.548557,1378.28
0.549495,568.702,0.549495,526.979,0.549495,628.736,0.549495,742.033,0.549495,865.439,0.549495,994.901,0.549495,1119.12,0.549495,1226.02,0.549495,1311.9,0.549495,1380.09
0.55051,568.607,0.55051,524.022,0.55051,626.447,0.55051,738.361,0.55051,860.957,0.55051,990.514,0.55051,1115.3,0.55051,1223.35,0.55051,1312,0.55051,1382
0.551525,569.036,0.551525,521.638,0.551525,622.966,0.551525,735.357,0.551525,856.904,0.551525,985.126,0.551525,1110.87,0.551525,1221.35,0.551525,1311.28,0.551525,1383.33
0.552464,568.845,0.552464,518.395,0.552464,620.534,0.552464,731.543,0.552464,852.183,0.552464,980.596,0.552464,1106.53,0.552464,1217.97,0.552464,1310.66,0.552464,1384.43
0.553478,569.417,0.553478,515.868,0.553478,617.006,0.553478,728.682,0.553478,848.32,0.553478,975.064,0.553478,1101.76,0.553478,1215.53,0.553478,1309.38,0.553478,1385.24
0.554494,569.274,0.554494,512.673,0.554494,614.622,0.554494,724.915,0.554494,843.695,0.554494,970.534,0.554494,1097.18,0.554494,1211.67,0.554494,1308.28,0.554494,1385.91
0.555431,569.799,0.555431,510.003,0.555431,610.902,0.555431,722.054,0.555431,839.833,0.555431,964.955,0.555431,1091.99,0.555431,1208.52,0.555431,1306.37,0.555431,1386.1
0.556447,569.704,0.556447,506.761,0.556447,608.137,0.556447,718.239,0.556447,835.398,0.556447,960.33,0.556447,1087.12,0.556447,1204.19,0.556447,1304.7,0.556447,1386.1
0.557463,570.18,0.557463,503.852,0.557463,604.227,0.557463,715.282,0.557463,831.44,0.557463,954.703,0.557463,1081.59,0.557463,1200.47,0.557463,1301.98,0.557463,1385.72
0.5584,569.37,0.5584,499.799,0.5584,600.698,0.5584,710.609,0.5584,826.338,0.5584,949.267,0.5584,1075.63,0.5584,1194.84,0.5584,1298.93,0.5584,1384.24
0.559416,570.133,0.559416,497.033,0.559416,596.836,0.559416,707.701,0.559416,822.667,0.559416,943.784,0.559416,1070,0.559416,1190.83,0.559416,1295.69,0.559416,1383.38
0.560431,569.847,0.560431,493.552,0.560431,593.879,0.560431,703.838,0.560431,818.327,0.560431,939.206,0.560431,1064.52,0.560431,1185.35,0.560431,1292.92,0.560431,1382
0.561447,570.466,0.561447,490.739,0.561447,589.731,0.561447,700.977,0.561447,814.656,0.561447,933.722,0.561447,1058.89,0.561447,1180.92,0.561447,1289.06,0.561447,1380.52
0.562385,570.18,0.562385,487.02,0.562385,586.536,0.562385,696.733,0.562385,810.364,0.562385,929.192,0.562385,1053.17,0.562385,1175.15,0.562385,1285.53,0.562385,1378.47
0.5634,570.8,0.5634,484.254,0.5634,582.244,0.5634,693.872,0.5634,806.692,0.5634,923.661,0.5634,1047.31,0.5634,1170.19,0.5634,1281.15,0.5634,1376.51
0.564416,570.466,0.564416,480.678,0.564416,579.097,0.564416,689.581,0.564416,802.401,0.564416,919.226,0.564416,1041.68,0.564416,1164.04,0.564416,1277.28,0.564416,1373.89
0.565353,571.086,0.565353,477.674,0.565353,574.472,0.565353,686.338,0.565353,798.681,0.565353,913.743,0.565353,1035.86,0.565353,1158.89,0.565353,1272.28,0.565353,1371.17
0.566369,570.753,0.566369,474.097,0.566369,571.134,0.566369,681.999,0.566369,794.437,0.566369,909.499,0.566369,1030.04,0.566369,1152.4,0.566369,1267.89,0.566369,1367.84
0.567385,571.229,0.567385,471.093,0.567385,566.556,0.567385,678.661,0.567385,790.861,0.567385,904.11,0.567385,1024.37,0.567385,1146.92,0.567385,1262.31,0.567385,1364.59
0.568322,570.896,0.568322,467.469,0.568322,563.028,0.568322,674.226,0.568322,786.474,0.568322,899.914,0.568322,1018.55,0.568322,1140.24,0.568322,1257.45,0.568322,1360.68
0.569338,571.325,0.569338,464.465,0.569338,558.545,0.569338,670.793,0.569338,782.803,0.569338,894.717,0.569338,1012.83,0.569338,1134.66,0.569338,1251.58,0.569338,1356.87
0.570354,570.896,0.570354,461.032,0.570354,554.826,0.570354,666.072,0.570354,778.511,0.570354,890.616,0.570354,1007.11,0.570354,1127.7,0.570354,1246.19,0.570354,1352.29
0.571369,571.325,0.571369,457.932,0.571369,550.153,0.571369,662.401,0.571369,774.649,0.571369,885.323,0.571369,1001.43,0.571369,1121.88,0.571369,1239.66,0.571369,1347.9
0.572307,570.8,0.572307,454.499,0.572307,546.29,0.572307,657.394,0.572307,770.262,0.572307,881.222,0.572307,995.568,0.572307,1114.92,0.572307,1233.89,0.572307,1342.61
0.573322,571.182,0.573322,451.543,0.573322,541.57,0.573322,653.627,0.573322,766.399,0.573322,876.168,0.573322,990.228,0.573322,1108.96,0.573322,1227.17,0.573322,1337.8
0.574338,570.753,0.574338,448.157,0.574338,537.755,0.574338,648.572,0.574338,762.012,0.574338,872.115,0.574338,984.458,0.574338,1102,0.574338,1221.11,0.574338,1332.07
0.575275,571.039,0.575275,445.296,0.575275,532.987,0.575275,644.71,0.575275,757.912,0.575275,866.965,0.575275,979.117,0.575275,1096.13,0.575275,1214.1,0.575275,1326.73
0.576291,570.419,0.576291,442.101,0.576291,529.22,0.576291,639.417,0.576291,753.477,0.576291,863.007,0.576291,973.491,0.576291,1089.08,0.576291,1207.81,0.576291,1320.44
0.577307,570.8,0.577307,439.24,0.577307,524.547,0.577307,635.316,0.577307,749.09,0.577307,857.953,0.577307,968.293,0.577307,1083.31,0.577307,1200.61,0.577307,1314.53
0.578244,570.276,0.578244,436.093,0.578244,520.684,0.578244,630.023,0.578244,744.465,0.578244,853.947,0.578244,962.762,0.578244,1076.34,0.578244,1194.12,0.578244,1307.9
0.57926,570.61,0.57926,433.327,0.57926,516.154,0.57926,625.732,0.57926,739.983,0.57926,848.94,0.57926,957.707,0.57926,1070.58,0.57926,1186.69,0.57926,1301.65
0.580276,569.99,0.580276,430.371,0.580276,512.34,0.580276,620.391,0.580276,735.167,0.580276,844.983,0.580276,952.319,0.580276,1063.66,0.580276,1180.15,0.580276,1294.59
0.581213,570.323,0.581213,427.605,0.581213,507.714,0.581213,615.957,0.581213,730.494,0.581213,839.737,0.581213,947.312,0.581213,1058.03,0.581213,1172.71,0.581213,1287.97
0.582229,569.656,0.582229,424.744,0.582229,503.995,0.582229,610.425,0.582229,725.344,0.582229,835.589,0.582229,941.829,0.582229,1051.17,0.582229,1166.04,0.582229,1280.53
0.583244,569.894,0.583244,422.169,0.583244,499.465,0.583244,605.991,0.583244,720.48,0.583244,830.391,0.583244,936.965,0.583244,1045.68,0.583244,1158.6,0.583244,1273.71
0.58426,569.179,0.58426,419.499,0.58426,495.841,0.58426,600.46,0.58426,715.473,0.58426,826.1,0.58426,931.624,0.58426,1039.06,0.58426,1151.92,0.58426,1265.94
0.585197,568.893,0.585197,416.066,0.585197,490.739,0.585197,595.262,0.585197,709.465,0.585197,819.996,0.585197,926.045,0.585197,1032.86,0.585197,1143.67,0.585197,1258.12
0.586213,568.178,0.586213,413.825,0.586213,487.258,0.586213,589.778,0.586213,704.363,0.586213,815.705,0.586213,920.895,0.586213,1026.52,0.586213,1137.28,0.586213,1250.3
0.587229,568.559,0.587229,411.393,0.587229,483.062,0.587229,585.439,0.587229,699.07,0.587229,810.221,0.587229,916.127,0.587229,1021.22,0.587229,1129.99,0.587229,1243.1
0.588166,567.892,0.588166,409.056,0.588166,479.676,0.588166,580.003,0.588166,693.777,0.588166,805.786,0.588166,910.834,0.588166,1014.93,0.588166,1123.69,0.588166,1235.28
0.589182,568.273,0.589182,406.672,0.589182,475.575,0.589182,575.616,0.589182,688.389,0.589182,800.207,0.589182,906.161,0.589182,1009.78,0.589182,1116.3,0.589182,1228.12
0.590198,567.558,0.590198,404.526,0.590198,472.333,0.590198,570.323,0.590198,683,0.590198,795.534,0.590198,900.868,0.590198,1003.77,0.590198,1110.25,0.590198,1220.21
0.591135,567.939,0.591135,402.142,0.591135,468.28,0.591135,566.032,0.591135,677.564,0.591135,789.764,0.591135,896.147,0.591135,998.572,0.591135,1103.14,0.591135,1213.05
0.592151,567.272,0.592151,400.235,0.592151,464.99,0.592151,560.643,0.592151,672.033,0.592151,784.901,0.592151,890.568,0.592151,992.517,0.592151,1097.14,0.592151,1205.09
0.593166,567.51,0.593166,397.898,0.593166,461.223,0.593166,556.399,0.593166,666.454,0.593166,778.988,0.593166,885.8,0.593166,987.605,0.593166,1090.17,0.593166,1198.18
0.594104,566.795,0.594104,396.039,0.594104,458.123,0.594104,551.25,0.594104,661.161,0.594104,773.838,0.594104,880.173,0.594104,981.597,0.594104,1084.31,0.594104,1190.21
0.595119,567.176,0.595119,393.845,0.595119,454.499,0.595119,547.101,0.595119,655.439,0.595119,767.734,0.595119,875.309,0.595119,976.686,0.595119,1077.54,0.595119,1183.39
0.596135,566.509,0.596135,392.081,0.596135,451.447,0.596135,542.047,0.596135,650.003,0.596135,762.537,0.596135,869.683,0.596135,970.82,0.596135,1071.91,0.596135,1175.72
0.597151,566.843,0.597151,389.935,0.597151,447.871,0.597151,537.898,0.597151,644.186,0.597151,756.243,0.597151,864.628,0.597151,965.814,0.597151,1065.09,0.597151,1168.99
0.598088,566.127,0.598088,388.361,0.598088,445.106,0.598088,533.177,0.598088,638.797,0.598088,750.759,0.598088,858.763,0.598088,960.092,0.598088,1059.75,0.598088,1161.41
0.599104,566.509,0.599104,386.406,0.599104,441.625,0.599104,529.267,0.599104,633.123,0.599104,744.465,0.599104,853.518,0.599104,954.989,0.599104,1053.17,0.599104,1154.83
0.60012,565.794,0.60012,384.881,0.60012,438.811,0.60012,524.499,0.60012,627.878,0.60012,738.838,0.60012,847.51,0.60012,949.22,0.60012,1047.78,0.60012,1147.44
0.601057,566.27,0.601057,383.021,0.601057,435.521,0.601057,520.637,0.601057,622.346,0.601057,732.449,0.601057,842.122,0.601057,943.974,0.601057,1041.39,0.601057,1141.15
0.602073,565.555,0.602073,381.638,0.602073,432.803,0.602073,516.154,0.602073,617.244,0.602073,726.631,0.602073,835.875,0.602073,938.157,0.602073,1036.05,0.602073,1133.95
0.603088,565.984,0.603088,379.969,0.603088,429.656,0.603088,512.292,0.603088,611.713,0.603088,720.242,0.603088,830.296,0.603088,932.959,0.603088,1029.76,0.603088,1127.8
0.604026,565.364,0.604026,378.729,0.604026,427.176,0.604026,507.953,0.604026,606.754,0.604026,714.52,0.604026,823.763,0.604026,926.951,0.604026,1024.56,0.604026,1120.79
0.605042,565.841,0.605042,377.108,0.605042,424.172,0.605042,504.376,0.605042,601.318,0.605042,708.035,0.605042,818.041,0.605042,921.563,0.605042,1018.27,0.605042,1114.78
0.606057,565.269,0.606057,375.964,0.606057,421.835,0.606057,500.085,0.606057,596.597,0.606057,702.313,0.606057,811.317,0.606057,915.555,0.606057,1013.07,0.606057,1108.01
0.607073,565.794,0.607073,374.486,0.607073,419.07,0.607073,496.604,0.607073,591.304,0.607073,696.114,0.607073,805.548,0.607073,910.023,0.607073,1006.77,0.607073,1102.09
0.60801,565.269,0.60801,373.579,0.60801,416.781,0.60801,492.646,0.60801,586.631,0.60801,690.439,0.60801,798.729,0.60801,903.824,0.60801,1001.62,0.60801,1095.51
0.609026,565.698,0.609026,372.101,0.609026,414.063,0.609026,489.308,0.609026,581.434,0.609026,684.288,0.609026,792.816,0.609026,898.055,0.609026,995.33,0.609026,1089.84
0.610042,565.221,0.610042,371.291,0.610042,411.87,0.610042,485.351,0.610042,576.904,0.610042,678.661,0.610042,785.95,0.610042,891.665,0.610042,990.132,0.610042,1083.31
0.610979,565.746,0.610979,369.908,0.610979,409.438,0.610979,482.06,0.610979,571.897,0.610979,672.462,0.610979,779.942,0.610979,885.705,0.610979,983.743,0.610979,1077.68
0.611995,565.174,0.611995,369.24,0.611995,407.387,0.611995,478.293,0.611995,567.51,0.611995,667.121,0.611995,772.932,0.611995,878.981,0.611995,978.354,0.611995,1071
0.61301,564.935,0.61301,367.142,0.61301,404.336,0.61301,474.431,0.61301,561.74,0.61301,660.303,0.61301,766.113,0.61301,872.019,0.61301,971.011,0.61301,1064.71
0.613948,564.84,0.613948,366.761,0.613948,402.571,0.613948,470.807,0.613948,557.544,0.613948,655.01,0.613948,759.294,0.613948,865.344,0.613948,965.623,0.613948,1058.22
0.614964,565.317,0.614964,365.712,0.614964,400.521,0.614964,467.994,0.614964,552.823,0.614964,649.288,0.614964,753.334,0.614964,859.097,0.614964,959.138,0.614964,1052.88
0.615979,565.031,0.615979,365.235,0.615979,398.709,0.615979,464.608,0.615979,549.151,0.615979,644.186,0.615979,746.515,0.615979,852.183,0.615979,953.368,0.615979,1046.35
0.616917,565.746,0.616917,364.233,0.616917,396.897,0.616917,461.795,0.616917,544.621,0.616917,638.511,0.616917,740.698,0.616917,845.793,0.616917,946.74,0.616917,1041.11
0.617932,565.46,0.617932,363.947,0.617932,395.276,0.617932,458.6,0.617932,540.807,0.617932,633.6,0.617932,733.927,0.617932,838.784,0.617932,940.875,0.617932,1034.53
0.618948,565.984,0.618948,363.041,0.618948,393.464,0.618948,456.025,0.618948,536.372,0.618948,628.116,0.618948,728.205,0.618948,832.299,0.618948,934.056,0.618948,1029.09
0.619964,565.794,0.619964,362.755,0.619964,391.985,0.619964,453.021,0.619964,532.796,0.619964,623.252,0.619964,721.529,0.619964,825.337,0.619964,927.857,0.619964,1022.37
0.620901,566.318,0.620901,361.897,0.620901,390.316,0.620901,450.494,0.620901,528.409,0.620901,618.007,0.620901,716.045,0.620901,818.661,0.620901,920.847,0.620901,1016.79
0.621917,566.175,0.621917,361.849,0.621917,388.838,0.621917,447.633,0.621917,524.88,0.621917,613.191,0.621917,709.465,0.621917,811.604,0.621917,914.41,0.621917,1010.02
0.622932,566.938,0.622932,360.943,0.622932,387.408,0.622932,445.344,0.622932,520.78,0.622932,608.184,0.622932,703.981,0.622932,805.023,0.622932,907.258,0.622932,1004.29
0.62387,566.843,0.62387,360.991,0.62387,386.12,0.62387,442.674,0.62387,517.489,0.62387,603.559,0.62387,697.639,0.62387,798.204,0.62387,900.534,0.62387,997.285
0.624886,567.415,0.624886,360.228,0.624886,384.928,0.624886,440.433,0.624886,513.532,0.624886,598.743,0.624886,692.394,0.624886,791.719,0.624886,893.382,0.624886,991.515
0.625901,567.51,0.625901,360.276,0.625901,383.498,0.625901,437.953,0.625901,510.337,0.625901,594.308,0.625901,686.243,0.625901,784.996,0.625901,886.706,0.625901,984.315
0.626839,568.225,0.626839,359.656,0.626839,382.639,0.626839,435.95,0.626839,506.427,0.626839,589.683,0.626839,681.236,0.626839,778.749,0.626839,879.506,0.626839,978.354
0.627854,568.321,0.627854,359.799,0.627854,381.447,0.627854,433.709,0.627854,503.709,0.627854,585.439,0.627854,675.228,0.627854,772.074,0.627854,872.735,0.627854,970.964
0.62887,569.036,0.62887,359.179,0.62887,380.541,0.62887,431.706,0.62887,500.276,0.62887,580.957,0.62887,670.507,0.62887,765.875,0.62887,865.439,0.62887,964.717
0.629886,569.227,0.629886,359.56,0.629886,379.492,0.629886,429.656,0.629886,497.653,0.629886,576.808,0.629886,664.69,0.629886,759.438,0.629886,858.763,0.629886,957.326
0.630823,569.942,0.630823,358.845,0.630823,378.634,0.630823,427.748,0.630823,494.029,0.630823,572.422,0.630823,659.873,0.630823,753.239,0.630823,851.42,0.630823,950.65
0.631839,570.276,0.631839,359.274,0.631839,377.776,0.631839,426.032,0.631839,491.502,0.631839,568.559,0.631839,654.151,0.631839,747.04,0.631839,844.84,0.631839,943.164
