Date and time:,2022-05-10 10:21:49
96.62,-549.962
96.63,-549.676
96.64,-549.962
96.65,-549.628
96.66,-549.962
96.67,-549.628
96.68,-549.914
96.69,-549.628
96.7,-549.914
96.71,-549.581
96.72,-549.914
96.73,-549.581
96.74,-549.867
96.75,-549.581
96.76,-549.819
96.77,-549.581
96.78,-549.867
96.79,-549.533
96.8,-549.819
96.81,-549.533
96.82,-549.819
96.83,-549.533
96.84,-549.819
96.85,-549.485
96.86,-549.819
96.87,-549.485
96.88,-549.771
96.89,-549.438
96.9,-549.771
96.91,-549.438
96.92,-549.771
96.93,-549.39
96.94,-549.724
96.95,-549.39
96.96,-549.676
96.97,-549.39
96.98,-549.724
96.99,-549.39
97,-549.676
97.01,-549.39
97.02,-549.628
97.03,-549.294
97.04,-549.628
97.05,-549.294
97.06,-549.628
97.07,-549.342
97.08,-549.581
97.09,-549.294
97.1,-549.581
97.11,-549.247
97.12,-549.581
97.13,-549.247
97.14,-549.581
97.15,-549.247
97.16,-549.533
97.17,-549.247
97.18,-549.533
97.19,-549.199
97.2,-549.533
97.21,-549.199
97.22,-549.533
97.23,-549.151
97.24,-549.485
97.25,-549.151
97.26,-549.485
97.27,-549.151
97.28,-549.438
97.29,-549.151
97.3,-549.39
97.31,-549.151
97.32,-549.39
97.33,-549.104
97.34,-549.39
97.35,-549.104
97.36,-549.39
97.37,-549.056
97.38,-549.39
97.39,-549.056
97.4,-549.342
97.41,-549.008
97.42,-549.342
97.43,-549.008
97.44,-549.294
97.45,-549.008
97.46,-549.294
97.47,-548.961
97.48,-549.294
97.49,-548.961
97.5,-549.294
97.51,-548.961
97.52,-549.294
97.53,-548.913
97.54,-549.247
97.55,-548.961
97.56,-549.199
97.57,-548.913
97.58,-549.199
97.59,-548.913
97.6,-549.199
97.61,-548.865
97.62,-549.199
97.63,-548.865
97.64,-549.199
97.65,-548.913
97.66,-549.199
97.67,-548.865
97.68,-549.151
97.69,-548.865
97.7,-549.151
97.71,-548.818
97.72,-549.104
97.73,-548.818
97.74,-549.104
97.75,-548.818
97.76,-549.104
97.77,-548.77
97.78,-549.104
97.79,-548.77
97.8,-549.056
97.81,-548.722
97.82,-549.008
97.83,-548.722
97.84,-549.008
97.85,-548.675
97.86,-549.008
97.87,-548.675
97.88,-549.008
97.89,-548.675
97.9,-549.008
97.91,-548.675
97.92,-548.961
97.93,-548.675
97.94,-548.913
97.95,-548.627
97.96,-548.961
97.97,-548.579
97.98,-548.913
97.99,-548.627
98,-548.865
98.01,-548.579
98.02,-548.913
98.03,-548.579
98.04,-548.865
98.05,-548.532
98.06,-548.865
98.07,-548.532
98.08,-548.818
98.09,-548.532
98.1,-548.865
98.11,-548.532
98.12,-548.818
98.13,-548.484
98.14,-548.818
98.15,-548.484
98.16,-548.818
98.17,-548.436
98.18,-548.77
98.19,-548.436
98.2,-548.722
98.21,-548.436
98.22,-548.722
98.23,-548.388
98.24,-548.675
98.25,-548.388
98.26,-548.722
98.27,-548.388
98.28,-548.675
98.29,-548.388
98.3,-548.675
98.31,-548.388
98.32,-548.627
98.33,-548.341
98.34,-548.675
98.35,-548.341
98.36,-548.627
98.37,-548.341
98.38,-548.627
98.39,-548.293
98.4,-548.627
98.41,-548.293
98.42,-548.579
98.43,-548.293
98.44,-548.627
98.45,-548.293
98.46,-548.579
98.47,-548.245
98.48,-548.579
98.49,-548.245
98.5,-548.532
98.51,-548.198
98.52,-548.532
98.53,-548.245
98.54,-548.532
98.55,-548.198
98.56,-548.532
98.57,-548.198
98.58,-548.484
98.59,-548.198
98.6,-548.484
98.61,-548.15
98.62,-548.436
98.63,-548.15
98.64,-548.436
98.65,-548.15
98.66,-548.436
98.67,-548.102
98.68,-548.388
98.69,-548.102
98.7,-548.341
98.71,-548.055
98.72,-548.388
98.73,-548.055
98.74,-548.388
98.75,-548.007
98.76,-548.388
98.77,-548.007
98.78,-548.341
98.79,-548.007
98.8,-548.293
98.81,-548.007
98.82,-548.245
98.83,-548.007
98.84,-548.293
98.85,-547.959
98.86,-548.293
98.87,-547.959
98.88,-548.245
98.89,-547.959
98.9,-548.245
98.91,-547.959
98.92,-548.245
98.93,-547.912
98.94,-548.198
98.95,-547.912
98.96,-548.245
98.97,-547.864
98.98,-548.198
98.99,-547.864
99,-548.198
99.01,-547.864
99.02,-548.15
99.03,-547.864
99.04,-548.15
99.05,-547.816
99.06,-548.15
99.07,-547.816
99.08,-548.102
99.09,-547.816
99.1,-548.102
99.11,-547.769
99.12,-548.055
99.13,-547.769
99.14,-548.055
99.15,-547.769
99.16,-548.055
99.17,-547.769
99.18,-548.055
99.19,-547.721
99.2,-548.007
99.21,-547.721
99.22,-548.007
99.23,-547.673
99.24,-547.959
99.25,-547.673
99.26,-548.007
99.27,-547.721
99.28,-547.959
99.29,-547.626
99.3,-547.959
99.31,-547.626
99.32,-547.959
99.33,-547.626
99.34,-547.912
99.35,-547.626
99.36,-547.912
99.37,-547.578
99.38,-547.912
99.39,-547.578
99.4,-547.864
99.41,-547.578
99.42,-547.864
99.43,-547.53
99.44,-547.816
99.45,-547.53
99.46,-547.816
99.47,-547.53
99.48,-547.816
99.49,-547.53
99.5,-547.816
99.51,-547.482
99.52,-547.769
99.53,-547.482
99.54,-547.721
99.55,-547.435
99.56,-547.721
99.57,-547.435
99.58,-547.769
99.59,-547.387
99.6,-547.721
99.61,-547.387
99.62,-547.721
99.63,-547.435
99.64,-547.673
99.65,-547.387
99.66,-547.673
99.67,-547.339
99.68,-547.626
99.69,-547.339
99.7,-547.626
99.71,-547.339
99.72,-547.626
99.73,-547.339
99.74,-547.626
99.75,-547.292
99.76,-547.578
99.77,-547.292
99.78,-547.626
99.79,-547.292
99.8,-547.53
99.81,-547.244
99.82,-547.578
99.83,-547.244
99.84,-547.53
99.85,-547.244
99.86,-547.53
99.87,-547.196
99.88,-547.53
99.89,-547.196
99.9,-547.53
99.91,-547.196
99.92,-547.482
99.93,-547.196
99.94,-547.482
99.95,-547.149
99.96,-547.482
99.97,-547.196
99.98,-547.435
99.99,-547.149
100,-547.435
100.01,-547.101
100.02,-547.387
100.03,-547.101
100.04,-547.387
100.05,-547.053
100.06,-547.387
100.07,-547.101
100.08,-547.387
100.09,-547.053
100.1,-547.339
100.11,-547.053
100.12,-547.339
100.13,-547.053
100.14,-547.339
100.15,-547.053
100.16,-547.292
100.17,-547.006
100.18,-547.292
100.19,-546.958
100.2,-547.292
100.21,-546.958
100.22,-547.292
100.23,-546.958
100.24,-547.244
100.25,-546.958
100.26,-547.244
100.27,-546.958
100.28,-547.244
100.29,-546.91
100.3,-547.196
100.31,-546.863
100.32,-547.196
100.33,-546.863
100.34,-547.196
100.35,-546.863
100.36,-547.196
100.37,-546.815
100.38,-547.149
100.39,-546.815
100.4,-547.149
100.41,-546.815
100.42,-547.149
100.43,-546.815
100.44,-547.101
100.45,-546.767
100.46,-547.101
100.47,-546.767
100.48,-547.101
100.49,-546.767
100.5,-547.053
100.51,-546.72
100.52,-547.053
100.53,-546.72
100.54,-547.006
100.55,-546.767
100.56,-547.053
100.57,-546.672
100.58,-547.006
100.59,-546.672
100.6,-547.006
100.61,-546.624
100.62,-547.006
100.63,-546.672
100.64,-546.958
100.65,-546.624
100.66,-546.958
100.67,-546.624
100.68,-546.91
100.69,-546.576
100.7,-546.91
100.71,-546.576
100.72,-546.91
100.73,-546.576
100.74,-546.91
100.75,-546.529
100.76,-546.863
100.77,-546.529
100.78,-546.863
100.79,-546.529
100.8,-546.863
100.81,-546.481
100.82,-546.863
100.83,-546.481
100.84,-546.815
100.85,-546.481
100.86,-546.815
100.87,-546.481
100.88,-546.767
100.89,-546.481
100.9,-546.767
100.91,-546.433
100.92,-546.767
100.93,-546.433
100.94,-546.767
100.95,-546.386
100.96,-546.767
100.97,-546.386
100.98,-546.72
100.99,-546.386
101,-546.72
101.01,-546.386
101.02,-546.672
101.03,-546.338
101.04,-546.672
101.05,-546.338
101.06,-546.624
101.07,-546.29
101.08,-546.672
101.09,-546.29
101.1,-546.624
101.11,-546.29
101.12,-546.624
101.13,-546.29
101.14,-546.624
101.15,-546.29
101.16,-546.624
101.17,-546.29
101.18,-546.624
101.19,-546.29
101.2,-546.576
101.21,-546.243
101.22,-546.529
101.23,-546.195
101.24,-546.576
101.25,-546.195
101.26,-546.529
101.27,-546.195
101.28,-546.529
101.29,-546.195
101.3,-546.529
101.31,-546.147
101.32,-546.481
101.33,-546.147
101.34,-546.481
101.35,-546.147
101.36,-546.481
101.37,-546.1
101.38,-546.529
101.39,-546.1
101.4,-546.481
101.41,-546.052
101.42,-546.433
101.43,-546.052
101.44,-546.386
101.45,-546.052
101.46,-546.386
101.47,-546.004
101.48,-546.386
101.49,-546.052
101.5,-546.386
101.51,-546.004
101.52,-546.386
101.53,-545.957
101.54,-546.338
101.55,-546.004
101.56,-546.338
101.57,-545.909
101.58,-546.29
101.59,-545.957
101.6,-546.29
101.61,-545.957
101.62,-546.29
101.63,-545.909
101.64,-546.29
101.65,-545.957
101.66,-546.29
101.67,-545.957
101.68,-546.29
101.69,-545.909
101.7,-546.29
101.71,-545.909
101.72,-546.243
101.73,-545.861
101.74,-546.243
101.75,-545.861
101.76,-546.243
101.77,-545.814
101.78,-546.195
101.79,-545.814
101.8,-546.243
101.81,-545.814
101.82,-546.195
101.83,-545.814
101.84,-546.195
101.85,-545.766
101.86,-546.195
101.87,-545.814
101.88,-546.195
101.89,-545.766
101.9,-546.147
101.91,-545.766
101.92,-546.1
101.93,-545.766
101.94,-546.1
101.95,-545.718
101.96,-546.1
101.97,-545.718
101.98,-546.1
101.99,-545.718
102,-546.052
102.01,-545.718
102.02,-546.1
102.03,-545.671
102.04,-546.004
102.05,-545.623
102.06,-546.004
102.07,-545.623
102.08,-546.004
102.09,-545.623
102.1,-546.004
102.11,-545.623
102.12,-545.957
102.13,-545.623
102.14,-546.004
102.15,-545.575
102.16,-545.957
102.17,-545.575
102.18,-545.957
102.19,-545.575
102.2,-545.909
102.21,-545.527
102.22,-545.909
102.23,-545.527
102.24,-545.909
102.25,-545.527
102.26,-545.861
102.27,-545.48
102.28,-545.861
102.29,-545.48
102.3,-545.861
102.31,-545.432
102.32,-545.861
102.33,-545.432
102.34,-545.814
102.35,-545.384
102.36,-545.814
102.37,-545.432
102.38,-545.814
102.39,-545.384
102.4,-545.766
102.41,-545.384
102.42,-545.766
102.43,-545.384
102.44,-545.766
102.45,-545.384
102.46,-545.718
102.47,-545.337
102.48,-545.718
102.49,-545.337
102.5,-545.671
102.51,-545.289
102.52,-545.718
102.53,-545.289
102.54,-545.671
102.55,-545.289
102.56,-545.671
102.57,-545.289
102.58,-545.671
102.59,-545.241
102.6,-545.623
102.61,-545.241
102.62,-545.623
102.63,-545.241
102.64,-545.623
102.65,-545.241
102.66,-545.623
102.67,-545.194
102.68,-545.575
102.69,-545.194
102.7,-545.575
102.71,-545.146
102.72,-545.575
102.73,-545.146
102.74,-545.527
102.75,-545.146
102.76,-545.575
102.77,-545.146
102.78,-545.527
102.79,-545.098
102.8,-545.527
102.81,-545.098
102.82,-545.48
102.83,-545.098
102.84,-545.48
102.85,-545.051
102.86,-545.48
102.87,-545.098
102.88,-545.432
102.89,-545.051
102.9,-545.432
102.91,-545.003
102.92,-545.432
102.93,-545.051
102.94,-545.432
102.95,-545.003
102.96,-545.384
102.97,-544.955
102.98,-545.384
102.99,-544.955
103,-545.384
103.01,-545.003
103.02,-545.337
103.03,-544.955
103.04,-545.337
103.05,-544.908
103.06,-545.337
103.07,-544.955
103.08,-545.337
103.09,-544.955
103.1,-545.289
103.11,-544.908
103.12,-545.289
103.13,-544.86
103.14,-545.241
103.15,-544.86
103.16,-545.241
103.17,-544.86
103.18,-545.241
103.19,-544.86
103.2,-545.241
103.21,-544.86
103.22,-545.241
103.23,-544.812
103.24,-545.194
103.25,-544.812
103.26,-545.194
103.27,-544.765
103.28,-545.194
103.29,-544.765
103.3,-545.146
103.31,-544.717
103.32,-545.146
103.33,-544.717
103.34,-545.146
103.35,-544.717
103.36,-545.098
103.37,-544.717
103.38,-545.098
103.39,-544.717
103.4,-545.098
103.41,-544.669
103.42,-545.098
103.43,-544.669
103.44,-545.051
103.45,-544.669
103.46,-545.051
103.47,-544.621
103.48,-545.051
103.49,-544.621
103.5,-545.003
103.51,-544.621
103.52,-545.003
103.53,-544.574
103.54,-545.003
103.55,-544.574
103.56,-545.003
103.57,-544.621
103.58,-545.003
103.59,-544.574
103.6,-544.955
103.61,-544.526
103.62,-544.955
103.63,-544.526
103.64,-544.908
103.65,-544.478
103.66,-544.908
103.67,-544.478
103.68,-544.908
103.69,-544.478
103.7,-544.908
103.71,-544.478
103.72,-544.86
103.73,-544.478
103.74,-544.908
103.75,-544.478
103.76,-544.86
103.77,-544.431
103.78,-544.86
103.79,-544.431
103.8,-544.812
103.81,-544.383
103.82,-544.812
103.83,-544.431
103.84,-544.765
103.85,-544.383
103.86,-544.812
103.87,-544.335
103.88,-544.765
103.89,-544.383
103.9,-544.765
103.91,-544.383
103.92,-544.765
103.93,-544.383
103.94,-544.765
103.95,-544.335
103.96,-544.717
103.97,-544.335
103.98,-544.717
103.99,-544.288
104,-544.765
104.01,-544.24
104.02,-544.669
104.03,-544.24
104.04,-544.669
104.05,-544.24
104.06,-544.621
104.07,-544.24
104.08,-544.669
104.09,-544.24
104.1,-544.669
104.11,-544.192
104.12,-544.621
104.13,-544.192
104.14,-544.574
104.15,-544.192
104.16,-544.574
104.17,-544.145
104.18,-544.574
104.19,-544.145
104.2,-544.574
104.21,-544.145
104.22,-544.574
104.23,-544.145
104.24,-544.574
104.25,-544.097
104.26,-544.526
104.27,-544.097
104.28,-544.526
104.29,-544.097
104.3,-544.478
104.31,-544.049
104.32,-544.478
104.33,-544.049
104.34,-544.478
104.35,-544.002
104.36,-544.478
104.37,-544.002
104.38,-544.431
104.39,-544.002
104.4,-544.431
104.41,-543.954
104.42,-544.431
104.43,-543.954
104.44,-544.431
104.45,-543.954
104.46,-544.383
104.47,-544.002
104.48,-544.383
104.49,-543.954
104.5,-544.383
104.51,-543.906
104.52,-544.335
104.53,-543.906
104.54,-544.335
104.55,-543.859
104.56,-544.335
104.57,-543.906
104.58,-544.335
104.59,-543.906
104.6,-544.288
104.61,-543.859
104.62,-544.24
104.63,-543.811
104.64,-544.288
104.65,-543.811
104.66,-544.288
104.67,-543.811
104.68,-544.24
104.69,-543.763
104.7,-544.24
104.71,-543.763
104.72,-544.24
104.73,-543.763
104.74,-544.192
104.75,-543.763
104.76,-544.192
104.77,-543.763
104.78,-544.192
104.79,-543.763
104.8,-544.192
104.81,-543.715
104.82,-544.145
104.83,-543.668
104.84,-544.192
104.85,-543.668
104.86,-544.145
104.87,-543.668
104.88,-544.145
104.89,-543.668
104.9,-544.145
104.91,-543.668
104.92,-544.097
104.93,-543.668
104.94,-544.049
104.95,-543.62
104.96,-544.097
104.97,-543.572
104.98,-544.049
104.99,-543.62
105,-544.049
105.01,-543.572
105.02,-544.049
105.03,-543.525
105.04,-544.002
105.05,-543.525
105.06,-544.002
105.07,-543.525
105.08,-543.954
105.09,-543.525
105.1,-544.002
105.11,-543.525
105.12,-543.954
105.13,-543.477
105.14,-543.954
105.15,-543.477
105.16,-543.906
105.17,-543.429
105.18,-543.906
105.19,-543.429
105.2,-543.859
105.21,-543.429
105.22,-543.859
105.23,-543.429
105.24,-543.859
105.25,-543.382
105.26,-543.811
105.27,-543.382
105.28,-543.811
105.29,-543.382
105.3,-543.811
105.31,-543.382
105.32,-543.811
105.33,-543.382
105.34,-543.763
105.35,-543.382
105.36,-543.811
105.37,-543.334
105.38,-543.763
105.39,-543.334
105.4,-543.715
105.41,-543.286
105.42,-543.763
105.43,-543.286
105.44,-543.715
105.45,-543.286
105.46,-543.715
105.47,-543.239
105.48,-543.715
105.49,-543.239
105.5,-543.715
105.51,-543.239
105.52,-543.715
105.53,-543.239
105.54,-543.668
105.55,-543.239
105.56,-543.62
105.57,-543.191
105.58,-543.668
105.59,-543.191
105.6,-543.62
105.61,-543.191
105.62,-543.62
105.63,-543.191
105.64,-543.572
105.65,-543.143
105.66,-543.572
105.67,-543.096
105.68,-543.572
105.69,-543.143
105.7,-543.572
105.71,-543.096
105.72,-543.477
105.73,-543.096
105.74,-543.525
105.75,-543.096
105.76,-543.525
105.77,-543.048
105.78,-543.477
105.79,-543.048
105.8,-543.477
105.81,-543.048
105.82,-543.525
105.83,-543.048
105.84,-543.525
105.85,-543
105.86,-543.477
105.87,-543
105.88,-543.477
105.89,-543
105.9,-543.477
105.91,-542.953
105.92,-543.429
105.93,-542.953
105.94,-543.382
105.95,-542.953
105.96,-543.382
105.97,-542.953
105.98,-543.382
105.99,-542.905
106,-543.334
106.01,-542.905
106.02,-543.334
106.03,-542.905
106.04,-543.334
106.05,-542.905
106.06,-543.334
106.07,-542.857
106.08,-543.286
106.09,-542.857
106.1,-543.286
106.11,-542.857
106.12,-543.239
106.13,-542.81
106.14,-543.286
106.15,-542.81
106.16,-543.239
106.17,-542.81
106.18,-543.239
106.19,-542.81
106.2,-543.191
106.21,-542.762
106.22,-543.191
106.23,-542.762
106.24,-543.191
106.25,-542.714
106.26,-543.191
106.27,-542.714
106.28,-543.191
106.29,-542.714
106.3,-543.143
106.31,-542.714
106.32,-543.191
106.33,-542.714
106.34,-543.143
106.35,-542.666
106.36,-543.096
106.37,-542.666
106.38,-543.096
106.39,-542.666
106.4,-543.096
106.41,-542.666
106.42,-543.096
106.43,-542.619
106.44,-543.096
106.45,-542.619
106.46,-543.048
106.47,-542.571
106.48,-543.048
106.49,-542.571
106.5,-543.048
106.51,-542.571
106.52,-543.048
106.53,-542.571
106.54,-543
106.55,-542.523
106.56,-543
106.57,-542.523
106.58,-542.953
106.59,-542.523
106.6,-542.953
106.61,-542.523
106.62,-542.953
106.63,-542.476
106.64,-542.953
106.65,-542.428
106.66,-542.905
106.67,-542.428
106.68,-542.905
106.69,-542.428
106.7,-542.905
106.71,-542.476
106.72,-542.857
106.73,-542.428
106.74,-542.857
106.75,-542.38
106.76,-542.857
106.77,-542.38
106.78,-542.81
106.79,-542.38
106.8,-542.81
106.81,-542.333
106.82,-542.81
106.83,-542.333
106.84,-542.81
106.85,-542.333
106.86,-542.762
106.87,-542.285
106.88,-542.762
106.89,-542.285
106.9,-542.81
106.91,-542.285
106.92,-542.762
106.93,-542.237
106.94,-542.762
106.95,-542.285
106.96,-542.714
106.97,-542.237
106.98,-542.714
106.99,-542.237
107,-542.714
107.01,-542.19
107.02,-542.666
107.03,-542.237
107.04,-542.619
107.05,-542.19
107.06,-542.666
107.07,-542.19
107.08,-542.619
107.09,-542.19
107.1,-542.619
107.11,-542.142
107.12,-542.619
107.13,-542.142
107.14,-542.619
107.15,-542.142
107.16,-542.571
107.17,-542.094
107.18,-542.571
107.19,-542.094
107.2,-542.571
107.21,-542.047
107.22,-542.571
107.23,-542.047
107.24,-542.523
107.25,-542.047
107.26,-542.523
107.27,-542.047
107.28,-542.523
107.29,-542.047
107.3,-542.428
107.31,-541.999
107.32,-542.476
107.33,-541.999
107.34,-542.428
107.35,-541.999
107.36,-542.428
107.37,-541.999
107.38,-542.476
107.39,-541.951
107.4,-542.428
107.41,-541.904
107.42,-542.38
107.43,-541.904
107.44,-542.38
107.45,-541.904
107.46,-542.38
107.47,-541.904
107.48,-542.333
107.49,-541.856
107.5,-542.333
107.51,-541.856
107.52,-542.333
107.53,-541.856
107.54,-542.285
107.55,-541.856
107.56,-542.333
107.57,-541.808
107.58,-542.333
107.59,-541.808
107.6,-542.285
107.61,-541.808
107.62,-542.285
107.63,-541.76
107.64,-542.237
107.65,-541.76
107.66,-542.237
107.67,-541.713
107.68,-542.237
107.69,-541.76
107.7,-542.19
107.71,-541.713
107.72,-542.237
107.73,-541.713
107.74,-542.19
107.75,-541.856
107.76,-542.19
107.77,-541.713
107.78,-542.142
107.79,-541.665
107.8,-542.142
107.81,-541.665
107.82,-542.094
107.83,-541.617
107.84,-542.094
107.85,-541.617
107.86,-542.094
107.87,-541.617
107.88,-542.047
107.89,-541.617
107.9,-542.094
107.91,-541.57
107.92,-542.094
107.93,-541.617
107.94,-542.047
107.95,-541.57
107.96,-541.999
107.97,-541.522
107.98,-542.047
107.99,-541.57
108,-541.999
108.01,-541.522
108.02,-541.999
108.03,-541.522
108.04,-541.999
108.05,-541.474
108.06,-541.951
108.07,-541.522
108.08,-541.951
108.09,-541.474
108.1,-541.951
108.11,-541.427
108.12,-541.904
108.13,-541.427
108.14,-541.951
108.15,-541.427
108.16,-541.904
108.17,-541.427
108.18,-541.856
108.19,-541.379
108.2,-541.856
108.21,-541.427
108.22,-541.856
108.23,-541.379
108.24,-541.856
108.25,-541.331
108.26,-541.856
108.27,-541.331
108.28,-541.808
108.29,-541.331
108.3,-541.808
108.31,-541.331
108.32,-541.76
108.33,-541.284
108.34,-541.76
108.35,-541.331
108.36,-541.76
108.37,-541.284
108.38,-541.713
108.39,-541.284
108.4,-541.76
108.41,-541.284
108.42,-541.76
108.43,-541.236
108.44,-541.713
108.45,-541.236
108.46,-541.665
108.47,-541.236
108.48,-541.665
108.49,-541.188
108.5,-541.665
108.51,-541.188
108.52,-541.665
108.53,-541.188
108.54,-541.665
108.55,-541.188
108.56,-541.617
108.57,-541.141
108.58,-541.617
108.59,-541.141
108.6,-541.57
108.61,-541.141
108.62,-541.57
108.63,-541.093
108.64,-541.57
108.65,-541.093
108.66,-541.617
108.67,-541.045
108.68,-541.522
108.69,-541.045
108.7,-541.522
108.71,-541.045
108.72,-541.522
108.73,-541.045
108.74,-541.522
108.75,-541.045
108.76,-541.474
108.77,-540.997
108.78,-541.474
108.79,-540.997
108.8,-541.474
108.81,-540.95
108.82,-541.474
108.83,-540.95
108.84,-541.427
108.85,-540.95
108.86,-541.474
108.87,-540.95
108.88,-541.427
108.89,-540.902
108.9,-541.427
108.91,-540.902
108.92,-541.379
108.93,-540.902
108.94,-541.331
108.95,-540.902
108.96,-541.379
108.97,-540.854
108.98,-541.379
108.99,-540.854
109,-541.331
109.01,-540.854
109.02,-541.331
109.03,-540.807
109.04,-541.284
109.05,-540.854
109.06,-541.331
109.07,-540.807
109.08,-541.284
109.09,-540.807
109.1,-541.284
109.11,-540.807
109.12,-541.236
109.13,-540.807
109.14,-541.236
109.15,-540.807
109.16,-541.188
109.17,-540.759
109.18,-541.236
109.19,-540.711
109.2,-541.188
109.21,-540.759
109.22,-541.188
109.23,-540.711
109.24,-541.141
109.25,-540.664
109.26,-541.188
109.27,-540.711
109.28,-541.188
109.29,-540.711
109.3,-541.188
109.31,-540.664
109.32,-541.141
109.33,-540.664
109.34,-541.141
109.35,-540.664
109.36,-541.093
109.37,-540.664
109.38,-541.093
109.39,-540.664
109.4,-541.093
109.41,-540.616
109.42,-541.045
109.43,-540.616
109.44,-541.045
109.45,-540.568
109.46,-540.997
109.47,-540.568
109.48,-540.997
109.49,-540.568
109.5,-540.997
109.51,-540.521
109.52,-540.95
109.53,-540.568
109.54,-540.997
109.55,-540.521
109.56,-540.997
109.57,-540.521
109.58,-540.95
109.59,-540.521
109.6,-540.95
109.61,-540.473
109.62,-540.902
109.63,-540.521
109.64,-540.902
109.65,-540.425
109.66,-540.854
109.67,-540.473
109.68,-540.854
109.69,-540.473
109.7,-540.902
109.71,-540.425
109.72,-540.854
109.73,-540.425
109.74,-540.807
109.75,-540.425
109.76,-540.807
109.77,-540.425
109.78,-540.759
109.79,-540.378
109.8,-540.759
109.81,-540.378
109.82,-540.759
109.83,-540.378
109.84,-540.759
109.85,-540.33
109.86,-540.711
109.87,-540.33
109.88,-540.759
109.89,-540.33
109.9,-540.711
109.91,-540.282
109.92,-540.664
109.93,-540.282
109.94,-540.664
109.95,-540.282
109.96,-540.664
109.97,-540.282
109.98,-540.664
109.99,-540.235
110,-540.664
110.01,-540.282
110.02,-540.616
110.03,-540.235
110.04,-540.616
110.05,-540.235
110.06,-540.616
110.07,-540.187
110.08,-540.616
110.09,-540.235
110.1,-540.616
110.11,-540.187
110.12,-540.568
110.13,-540.187
110.14,-540.568
110.15,-540.139
110.16,-540.568
110.17,-540.139
110.18,-540.521
110.19,-540.139
110.2,-540.521
110.21,-540.139
110.22,-540.521
110.23,-540.091
110.24,-540.521
110.25,-540.091
110.26,-540.473
110.27,-540.091
110.28,-540.473
110.29,-540.044
110.3,-540.425
110.31,-540.044
110.32,-540.425
110.33,-540.044
110.34,-540.425
110.35,-539.996
110.36,-540.425
110.37,-540.044
110.38,-540.425
110.39,-539.996
110.4,-540.378
110.41,-539.996
110.42,-540.378
110.43,-539.996
110.44,-540.378
110.45,-539.948
110.46,-540.33
110.47,-539.948
110.48,-540.282
110.49,-539.948
110.5,-540.33
110.51,-539.948
110.52,-540.33
110.53,-539.901
110.54,-540.282
110.55,-539.901
110.56,-540.235
110.57,-539.901
110.58,-540.282
110.59,-539.853
110.6,-540.235
110.61,-539.853
110.62,-540.187
110.63,-539.853
110.64,-540.235
110.65,-539.853
110.66,-540.187
110.67,-539.805
110.68,-540.187
110.69,-539.853
110.7,-540.187
110.71,-539.805
110.72,-540.139
110.73,-539.758
110.74,-540.139
110.75,-539.805
110.76,-540.139
110.77,-539.758
110.78,-540.091
110.79,-539.71
